cell_id,Cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
cell_011,693,2192.7015000000247,2.9433999999892535,3.5898218,2.0263329,1244.7999999999884,1797.9275999999954,1797.9275999999954,213
cell_011,694,1151.3733999999822,2.883399999991525,3.5887814,2.0263472,1224.8062999999966,1814.0365999999922,1814.0365999999922,212
cell_011,695,2197.064900000056,3.0230000000447177,3.5896902,2.0295029,1224.8206000000355,1801.117399999988,1801.117399999988,211
cell_011,696,2601.441800000029,2.9153999999979163,3.5895996,2.0262337,1229.829999999958,1787.4180999999517,1787.4180999999517,210
cell_011,697,1148.4598000000112,2.8942000000388646,3.5896406,2.0294847,1194.8070000000298,1787.9667999999947,1787.9667999999947,209
cell_011,698,1149.5885000000123,2.9186999999802055,3.5897331,2.0291996,1219.7931000000099,0.00010000000474974687,1795.954299999983,208
cell_011,699,1148.101100000029,2.963300000003173,3.5897341,2.0292082,1199.7949999999837,1824.7452000000048,1824.7452000000048,207
cell_011,700,1145.4444999999832,2.892899999977132,3.5885229,2.0293999,1209.8086999999941,1742.716599999985,1742.716599999985,206
cell_011,701,2239.0739999999637,2.9036999999662783,3.5895967,2.032979,1219.8129999999655,1840.89519999997,1840.89519999997,205
cell_011,702,2225.9993000000254,2.8303999999769758,3.5898857,2.0296135,1229.8004000000076,1829.586100000015,1829.586100000015,204
cell_011,703,1150.3658000000287,3.151899999997241,3.5896196,2.0262852,1194.794200000004,1796.8286000000078,1796.8286000000078,203
cell_011,704,1152.748200000031,2.893800000019837,3.5897331,2.0299025,1229.8199000000025,1853.6548000000187,1853.6548000000187,202
cell_011,705,2187.201000000001,2.9086999999709207,3.5895185,2.0295076,1194.7911999999776,1792.3698999999904,1792.3698999999904,201
cell_011,706,1147.6500000000235,2.913699999975563,3.5897226,2.0297651,1369.8032999999707,1735.8813000000082,1735.8813000000082,200
cell_011,707,2542.9688000000315,2.952799999969997,3.5895681,2.0263948,1219.807199999981,1731.6938000000082,1731.6938000000082,199
cell_011,708,2590.130899999989,2.911300000036192,3.5896616,2.0268068,1299.816599999962,1774.2172999999602,1774.2172999999602,198
cell_011,709,2582.9169999999576,3.078899999963909,3.5895004,2.029109,1424.796499999997,1765.1379999999774,1765.1379999999774,197
cell_011,710,2219.4777999999933,2.9530999999843743,3.5897598,2.0296831,1189.832400000014,1816.1963000000105,1816.1963000000105,196
cell_011,711,1152.494800000044,3.1432999999961453,3.5896635,2.0259142,1184.7986000000385,1755.5578000000096,1755.5578000000096,195
cell_011,712,1154.2236999999732,2.956000000005403,3.5897474,2.0293989,1184.8068000000203,1837.6856000000262,1837.6856000000262,194
cell_011,713,1154.3086999999941,2.97449999995294,3.5887108,2.0294886,1199.7847000000183,1804.6040999999968,1804.6040999999968,193
cell_011,714,1153.7525000000026,2.9520999999949993,3.5896835,2.0265436,1194.804300000018,1769.5823000000091,1769.5823000000091,192
cell_011,715,2222.1494999999995,2.9049000000233605,3.5896254,2.0265741,1184.8231999999844,1824.918799999985,1824.918799999985,191
cell_011,716,1153.309899999993,2.905499999993495,3.5896235,2.0301313,1204.8318999999901,0.00010000000474974687,1753.1153000000052,190
cell_011,717,2224.8562000000384,2.860699999961227,3.5895462,2.0262203,1244.7898000000278,1824.2883000000147,1824.2883000000147,189
cell_011,718,1154.3458999999566,2.9286999999894903,3.5893917,2.0265455,1179.8128999999606,1783.8911999999543,1783.8911999999543,188
cell_011,719,1153.2146000000066,2.918100000009858,3.5896568,2.0264244,1209.8055000000165,1790.603599999973,1790.603599999973,187
cell_011,720,1152.4902000000004,2.8168999999761013,3.5897932,2.0267563,1189.7971000000252,1763.766899999988,1763.766899999988,186
cell_011,721,2615.737699999998,2.961400000029286,3.5887575,2.0263367,1180.1302999999605,1794.9671000000087,1794.9671000000087,185
cell_011,722,2570.348899999983,2.8744999999762655,3.5896206,2.0268469,1179.8165000000154,1750.7093999999922,1750.7093999999922,184
cell_011,723,1153.8549000000348,3.179999999993015,3.5886641,2.0265102,1179.8433000000077,0.00010000000474972084,1775.2692999999856,183
cell_011,724,1155.6080000000077,2.903200000000794,3.5896282,2.0293837,1189.833800000022,1809.8735000000452,1809.8735000000452,182
cell_011,725,2585.268700000015,2.9839999999967404,3.5889015,2.0266848,1369.8168999999762,0.00010000000474974687,1765.5653000000166,181
cell_011,726,1161.562199999986,2.848699999973192,3.5897417,2.026741,1179.8141999999643,0.00010000000474972084,1800.4676999999792,180
cell_011,727,2246.3980999999912,2.8696999999809236,3.5898466,2.0257902,1219.7924000000348,1843.1538000000292,1843.1538000000292,179
cell_011,728,1153.4851000000488,2.9001000000280186,3.5896826,2.0267639,1184.8010999999824,1723.3793999999762,1723.3793999999762,178
cell_011,729,2624.1510000000126,2.844000000040907,3.5888329,2.0260897,1219.7967000000062,1802.303099999961,1802.303099999961,177
cell_011,730,1157.8430999999985,2.996800000022617,3.589612,2.0265646,1174.8238000000126,1845.5153999999748,1845.5153999999748,176
cell_011,731,1155.58050000004,2.9667000000483057,3.5896358,2.0265532,1194.7881000000052,1779.5352999999886,1779.5352999999886,175
cell_011,732,1152.4923999999885,2.8584000000265064,3.5895557,2.0332127,1274.7914999999923,1739.732799999998,1739.732799999998,174
cell_011,733,1153.47570000001,2.9524000000091633,3.5885782,2.0266581,1169.8083999999799,0.00010000000474974687,1763.4908000000287,173
cell_011,734,1156.2183000000077,2.935400000016486,3.5897398,2.0296993,1184.807199999981,1781.4111999999732,1781.4111999999732,172
cell_011,735,1161.5929999999933,2.903599999961415,3.5897837,2.0264149,1169.8108999999822,1809.0096999999953,1809.0096999999953,171
cell_011,736,1160.2054999999818,2.9664999999803854,3.5897713,2.0297871,1169.797600000049,1745.7128000000375,1745.7128000000375,170
cell_011,737,1153.4627999999793,2.9375000000000995,3.5897846,2.0261335,1169.8219000000388,1676.8523000000278,1676.8523000000278,169
cell_011,738,1154.9957000000286,3.0329000000493522,3.5897036,2.0264797,1234.7926999999909,1712.403099999996,1712.403099999996,168
cell_011,739,2135.452900000033,3.0504000000075138,3.58885,2.0269346,1169.804599999974,9.999994654208942e-05,1730.9664999999807,167
cell_011,740,1157.3254999999772,3.036900000006426,3.5897045,2.0296268,1209.796800000011,0.00010000000474974687,1721.929700000037,166
cell_011,741,2546.380300000019,3.0565000000059683,3.5897141,2.0295191,1214.8159999999916,0.00010000000474974687,1718.899999999965,165
cell_011,742,1161.345499999996,3.151300000026893,3.588892,2.0289736,1169.8334000000032,1751.2698000000094,1751.2698000000094,164
cell_011,743,1164.1963999999573,3.055799999972777,3.5898514,2.0265436,1174.8042999999598,0.00010000000474974687,1720.853999999992,163
cell_011,744,1158.5246000000045,3.121700000017853,3.5888252,2.0287704,1229.7932000000146,1726.2201999999816,1726.2201999999816,162
cell_011,745,1160.4245000000228,3.0286000000197077,3.5896759,2.0295391,1164.7966000000015,1737.2052999999723,1737.2052999999723,161
cell_011,746,1162.5574999999951,2.9890000000013828,3.5896339,2.0267744,1179.7936999999802,1735.3607999999658,1735.3607999999658,160
cell_011,747,2547.233299999963,3.0071999999927357,3.5896683,2.0267382,1189.805099999998,0.00010000000474974687,1719.6841000000131,159
cell_011,748,1164.3456000000008,3.0361999999732348,3.5888901,2.0270491,1189.8128000000142,1734.596200000029,1734.596200000029,158
cell_011,749,2141.037799999991,3.1257999999797903,3.5896311,2.026639,1164.810400000017,1728.064500000037,1728.064500000037,157
cell_011,750,2097.3471000000136,3.244600000034552,3.5888376,2.029685,1164.8011000000408,1681.0439000000479,1681.0439000000479,156
cell_011,751,1176.8986999999613,3.2926999999907025,3.5890369,2.0296144,1694.8293999999878,9.999994654208942e-05,1726.201299999957,155
cell_011,752,2493.08509999996,3.329599999997299,3.5891504,2.0261078,1169.8180000000282,1655.5893999999969,1655.5893999999969,154
cell_011,753,2498.3796999999995,3.475199999999745,3.5883102,2.0292473,1189.8131,1655.9321000000002,1655.9321000000002,153
cell_011,754,1180.5290999999997,3.55829999999969,3.5883532,2.0297318,1314.7991000000002,1737.8058,1737.8058,152
cell_011,755,1181.4804000000001,3.363100000000543,3.5892353,2.026475,1169.8260000000002,1708.3381000000008,1708.3381000000008,151
cell_011,756,1182.8469000000005,3.3176999999996326,3.5893278,2.0268068,1164.7991000000002,1717.5776000000005,1717.5776000000005,150
cell_011,757,1181.2412000000002,3.276900000000751,3.5883102,2.0264339,1184.8024999999998,0.00010000000111177153,1758.83,149
cell_011,758,1180.453799999999,3.0868999999982805,3.5889616,2.026844,1219.8205999999993,1760.8636000000006,1760.8636000000006,148
cell_011,759,1185.9300999999978,3.0112999999981582,3.5897703,2.0272064,1164.806700000001,1761.285100000001,1761.285100000001,147
cell_011,760,1179.4914000000026,3.01460000000219,3.5897875,2.0267706,1169.7867999999978,1719.9176999999981,1719.9176999999981,146
cell_011,761,2589.713499999998,2.9240000000028488,3.5896177,2.0298605,1149.8227000000004,1743.513500000001,1743.513500000001,145
cell_011,762,2231.780200000001,2.9633000000029597,3.5898161,2.0269117,1149.7969000000012,1804.3358000000007,1804.3358000000007,144
cell_011,763,1181.8051999999986,2.9626000000025954,3.5896101,2.0273972,1149.8176999999994,1754.6082999999999,1754.6082999999999,143
cell_011,764,1186.9702000000034,2.8536000000021744,3.5888519,2.0270977,1179.8278999999966,1730.124100000001,1730.124100000001,142
cell_011,765,1182.9717999999996,2.944799999997656,3.5894566,2.026659,1159.8174999999974,1730.9937999999966,1730.9937999999966,141
cell_011,766,1183.4709999999977,2.890599999998713,3.5895491,2.0270519,1204.8059999999969,1732.1749999999956,1732.1749999999956,140
cell_011,767,1188.5310000000025,2.8112000000037085,3.5897217,2.0301342,1159.7915999999968,1775.556700000001,1775.556700000001,139
cell_011,768,2174.8148999999976,2.919200000003883,3.5894852,2.0273752,1344.808100000002,1741.7362999999968,1741.7362999999968,138
cell_011,769,1195.3392000000022,2.9241000000038753,3.5896702,2.0268993,1139.8257000000012,1785.148500000003,1785.148500000003,137
cell_011,770,2189.9263000000064,2.992700000002486,3.5896616,2.0266418,1144.838300000003,1752.751400000001,1752.751400000001,136
cell_011,771,1191.2247000000061,3.058500000006461,3.5886374,2.0271053,1229.8090999999986,1745.7120999999968,1745.7120999999968,135
cell_011,772,1192.5276999999987,2.874999999999943,3.5895176,2.0303497,1304.7879000000028,9.999999747379619e-05,1728.7874999999985,134
cell_011,773,2602.6375999999946,2.9968000000008743,3.5885744,2.0302134,1184.7999999999954,1745.171699999999,1745.171699999999,133
cell_011,774,2178.3326000000015,3.048799999996845,3.5897579,2.0275412,1579.8287000000055,1739.3046000000031,1739.3046000000031,132
cell_011,775,1190.9553999999919,3.009299999990631,3.5897436,2.0270853,1134.8182999999915,1719.44479999999,1719.44479999999,131
cell_011,776,1196.7360999999944,2.9300999999976796,3.5896864,2.0303173,1134.8362000000052,1762.0738000000129,1762.0738000000129,130
cell_011,777,2267.4516000000003,2.8672999999980675,3.5898943,2.0272055,1134.7917000000016,0.00010000000474972084,1822.2964000000065,129
cell_011,778,1195.9073999999966,3.0145000000047872,3.5896635,2.0274143,1134.810400000002,1702.3870000000024,1702.3870000000024,128
cell_011,779,1200.6679000000004,2.996599999998608,3.5900135,2.0274105,1134.7926999999909,9.999999019784551e-05,1724.2721999999922,127
cell_011,780,2534.162800000005,3.024899999989401,3.5897055,2.0267181,1164.8013000000064,1667.5877000000035,1667.5877000000035,126
cell_011,781,1200.6607999999978,3.1130999999877673,3.5889349,2.0301456,1134.7985999999946,1745.5467000000062,1745.5467000000062,125
cell_011,782,1200.6680999999953,3.0727999999944444,3.5899658,2.0271111,1134.817200000005,1740.9086999999997,1740.9086999999997,124
cell_011,783,1200.6814000000015,3.0334000000003414,3.5899496,2.0271549,1139.8034000000043,1725.0169000000024,1725.0169000000024,123
cell_011,784,1200.661300000007,3.0552000000026425,3.5898886,2.0272617,1149.825800000006,1725.5491000000038,1725.5491000000038,122
cell_011,785,1200.4088000000045,3.1241000000009223,3.5890303,2.0272598,1384.801999999996,1717.739300000001,1717.739300000001,121
cell_011,786,2160.1633999999904,2.9440999999934547,3.5899048,2.0275717,1129.8028999999951,1714.1631999999954,1714.1631999999954,120
cell_011,787,2102.6889999999985,3.0175000000016894,3.5894594,2.0269632,1274.816100000011,1661.387400000007,1661.387400000007,119
cell_011,788,1200.6769000000056,2.923999999999012,3.5897112,2.0273228,1159.8074999999953,9.99999901978195e-05,1706.6708999999973,118
cell_011,789,2217.640599999999,2.873700000010899,3.589798,2.0270176,1224.8029999999999,0.00010000000474974687,1771.6408000000083,117
cell_011,790,2556.4958000000042,2.9144999999989096,3.5895262,2.0271568,1119.7944000000134,1691.5249000000038,1691.5249000000038,116
cell_011,791,1196.4263999999964,2.8577999999979653,3.5894852,2.030488,1139.8174,1718.1817999999912,1718.1817999999912,115
cell_011,792,2148.220400000005,2.816099999996453,3.5894947,2.0277138,1119.8025000000052,1707.6822000000102,1707.6822000000102,114
cell_011,793,2148.936499999996,2.8632999999972952,3.5895395,2.028017,1124.8028999999951,1702.9428000000044,1702.9428000000044,113
cell_011,794,1200.6552000000083,2.819600000002538,3.5895119,2.0269613,1114.790399999998,9.99999901978195e-05,1719.5307000000032,112
cell_011,795,1200.6580000000104,3.0972000000038236,3.5894547,2.0267649,1244.8080000000045,1693.4706000000006,1693.4706000000006,111
cell_011,796,1200.3696999999959,2.9697000000015095,3.5886421,2.0305843,1199.8027000000002,1664.8255999999963,1664.8255999999963,110
cell_011,797,2628.936400000006,3.0283000000053306,3.5895367,2.0305204,1149.816900000005,1761.8589999999967,1761.8589999999967,109
cell_011,798,2623.876099999994,2.9192999999795433,3.589612,2.0269756,1429.8138000000035,1756.8130999999994,1756.8130999999994,108
cell_011,799,1200.650399999984,2.9359999999870467,3.5895586,2.0279675,1119.8321999999753,1715.4354999999923,1715.4354999999923,107
cell_011,800,1200.6576999999816,2.957599999994329,3.5887518,2.0303211,1179.837200000009,0.00010000000474974687,1745.0626000000047,106
cell_011,801,1200.644,3.042400000005756,3.5886641,2.0277567,1624.8250000000116,1757.1849999999974,1757.1849999999974,105
cell_011,802,2153.3790000000154,2.8617000000085824,3.5895767,2.0308762,1104.810700000002,0.00010000000474974687,1708.0253000000084,104
cell_011,803,2150.061400000006,2.8686999999917617,3.5895596,2.0278864,1104.8154000000213,1704.0956000000006,1704.0956000000006,103
cell_011,804,2574.6105999999854,2.867100000003049,3.5894489,2.0308027,1114.8092999999935,1707.5445999999938,1707.5445999999938,102
cell_011,805,2537.2128999999836,2.8880000000063433,3.5894508,2.0274496,1109.811699999991,1670.146799999988,1670.146799999988,101
cell_011,806,2142.4621000000047,3.005399999994509,3.5894575,2.0272875,1119.8139000000083,1696.4971999999834,1696.4971999999834,100
cell_011,807,1200.637799999997,3.040799999988053,3.5896053,2.0274506,1099.7980000000096,0.00010000000474974687,1663.4604000000108,99
cell_011,808,2602.71219999998,2.87690000000282,3.5895805,2.0274277,1159.8113000000012,1735.6603999999932,1735.6603999999932,98
cell_011,809,2084.4237999999896,3.034599999984522,3.5895452,2.0280886,1104.809899999993,1638.4236999999848,1638.4236999999848,97
cell_011,810,1200.6490000000051,3.0138000000152942,3.5896101,2.0277824,1099.818799999979,1631.2489999999816,1631.2489999999816,96
cell_011,811,1200.6168999999936,3.2204999999956385,3.5888033,2.0300293,1109.8022999999812,1700.449099999998,1700.449099999998,95
cell_011,812,2175.4794999999867,3.184199999988806,3.5889187,2.0277061,1129.8086999999941,1729.5132999999914,1729.5132999999914,94
cell_011,813,1200.6289000000106,3.1808000000018666,3.5890131,2.0315409,1134.8380999999936,1665.1267999999982,1665.1267999999982,93
cell_011,814,1200.627999999997,3.1664999999919274,3.5898418,2.0311909,1109.7961000000068,1650.2062999999907,1650.2062999999907,92
cell_011,815,2138.448100000009,3.220999999990326,3.5897713,2.0305786,1094.786699999997,0.00010000000474974687,1692.4530999999843,91
cell_011,816,1200.6163999999992,3.1707000000169216,3.5894661,2.028326,1114.7651000000187,1714.2147000000114,1714.2147000000114,90
cell_011,817,2120.214999999996,2.9369000000005485,3.5896807,2.0281239,1139.8010000000065,1674.249199999991,1674.249199999991,89
cell_011,818,1200.6087999999872,2.866399999999061,3.5884838,2.0279932,1094.7899000000034,1736.9918999999936,1736.9918999999936,88
cell_011,819,2547.587599999999,3.024800000013741,3.5896111,2.0286798,1204.8047000000079,1680.5594000000274,1680.5594000000274,87
cell_011,820,1200.5920999999798,2.9632999999739695,3.5897455,2.0288496,1084.7967000000062,1783.1303999999948,1783.1303999999948,86
cell_011,821,2122.4161000000026,3.0201000000234757,3.5884724,2.0291605,1149.8271999999995,1676.4902000000002,1676.4902000000002,85
cell_011,822,1200.6103000000005,2.776699999987642,3.5895462,2.0290365,1089.7962000000116,1659.2666000000027,1659.2666000000027,84
cell_011,823,2097.6871000000106,2.837599999998872,3.5895147,2.028821,1294.7860999999975,1651.7386999999871,1651.7386999999871,83
